,from,where,text,movie_num,text_processed,trilogy,name,species,affiliation,gender,pronouns,hair,skin,homeworld,death,height,eyes,class,mass,apprentices,birth,families,parents,matched_name,community
1771,han solo,INT. MILLENNIUM FALCON - COCKPIT,"Stand by, Chewie, here we go. Cut in the sublight engines.",4,stand by chewie here we go cut in the sublight engines,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1772,han solo,INT. MILLENNIUM FALCON - COCKPIT,"What the...? Aw, we've come out of hyperspace into a meteor shower. Some kind of asteroid collision. It's not on any of the charts.",4,what the aw weve come out of hyperspace into a meteor shower some kind of asteroid collision its not on any of the charts,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1773,han solo,INT. MILLENNIUM FALCON - COCKPIT,"Our position is correct, except... no, Alderaan!",4,our position is correct except no alderaan,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1774,han solo,INT. MILLENNIUM FALCON - COCKPIT,"Thats what I'm trying to tell you, kid. It ain't there. It's been totally blown away.",4,thats what im trying to tell you kid it aint there its been totally blown away,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1775,han solo,INT. MILLENNIUM FALCON - COCKPIT,The entire starfleet couldn't destroy the whole planet. It'd take a thousand ships with more fire power than I've...,4,the entire starfleet couldnt destroy the whole planet itd take a thousand ships with more fire power than ive,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1776,han solo,INT. MILLENNIUM FALCON - COCKPIT,There's another ship coming in.,4,theres another ship coming in,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1777,han solo,INT. MILLENNIUM FALCON - COCKPIT,There aren't any bases around here. Where did it come from?,4,there arent any bases around here where did it come from,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1778,han solo,INT. MILLENNIUM FALCON - COCKPIT,Not if I can help it. Chewie...jam it's transmissions.,4,not if i can help it chewiejam its transmissions,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1779,han solo,INT. MILLENNIUM FALCON - COCKPIT,Not for long...,4,not for long,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1780,han solo,INT. MILLENNIUM FALCON - COCKPIT,"Well, he ain't going to be around long enough to tell anyone about us",4,well he aint going to be around long enough to tell anyone about us,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1781,han solo,INT. MILLENNIUM FALCON - COCKPIT,I think I can get him before he gets there... he's almost in range.,4,i think i can get him before he gets there hes almost in range,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1782,han solo,INT. MILLENNIUM FALCON - COCKPIT,It's too big to be a space station.,4,its too big to be a space station,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1783,han solo,INT. MILLENNIUM FALCON - COCKPIT,"Yeah, I think your right. Full reverse! Chewie, lock in the auxiliary power.",4,yeah i think your right full reverse chewie lock in the auxiliary power,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1784,han solo,INT. MILLENNIUM FALCON - COCKPIT,We're caught in a tractor beam! It's pulling us in!,4,were caught in a tractor beam its pulling us in,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1785,han solo,INT. MILLENNIUM FALCON - COCKPIT,"There's nothin' I can do about it, kid. I'm in full power. I'm going to have to shut down. But they're not going to get me without a fight!",4,theres nothin i can do about it kid im in full power im going to have to shut down but theyre not going to get me without a fight,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1786,han solo,INT. MILLENNIUM FALCON - HALLWAY,"I use them for smuggling. I never thought I'd be smuggling myself in them. This is ridiculous. Even if I could take off, I'd never get past the tractor beam.",4,i use them for smuggling i never thought id be smuggling myself in them this is ridiculous even if i could take off id never get past the tractor beam,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1787,han solo,INT. MILLENNIUM FALCON - HALLWAY,Damn fool. I knew that you were going to say that!,4,damn fool i knew that you were going to say that,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1788,han solo,INT. DEATH STAR - MAIN FORWARD BAY,"Hey down there, could you give us a hand with this?",4,hey down there could you give us a hand with this,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1789,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,Bring them on! I prefer a straight fight to all this sneaking around.,4,bring them on i prefer a straight fight to all this sneaking around,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1790,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,Whatever you say. I've done more that I bargained for on this trip already.,4,whatever you say ive done more that i bargained for on this trip already,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1791,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,"Boy you said it, Chewie.",4,boy you said it chewie,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1792,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,Where did you dig up that old fossil?,4,where did you dig up that old fossil,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1793,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,"Yeah, great at getting us into trouble.",4,yeah great at getting us into trouble,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1794,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,"Well, anything would be better than just hanging around waiting for him to pick us up...",4,well anything would be better than just hanging around waiting for him to pick us up,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1795,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,Princess? What's going on?,4,princess whats going on,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1796,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,What are you talking about?,4,what are you talking about,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1797,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,"Now, look, don't get any funny ideas. The old man wants us to wait right here.",4,now look dont get any funny ideas the old man wants us to wait right here,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1798,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,I'm not going anywhere.,4,im not going anywhere,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1799,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,Marching into the detention area is not what I had in mind.,4,marching into the detention area is not what i had in mind,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1800,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,Better her than me...,4,better her than me,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1801,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,Rich?,4,rich,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1802,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,What?,4,what,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1803,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,"I don't know, I can imagine quite a bit!",4,i dont know i can imagine quite a bit,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1804,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,I better!,4,i better,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1805,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,"All right, kid. But you'd better be right about this.",4,all right kid but youd better be right about this,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1806,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,What's your plan?,4,whats your plan,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1807,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,"Don't worry, Chewie. I think I know what he has in mind.",4,dont worry chewie i think i know what he has in mind,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1808,han solo,INT. DEATH STAR - FORWARD BAY - COMMAND OFFICE,And hope they don't have blasters.,4,and hope they dont have blasters,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1809,han solo,INT. DEATH STAR - INTERIOR ELEVATOR - DETENTION SECURITY AREA,This is not going to work.,4,this is not going to work,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1810,han solo,INT. DEATH STAR - INTERIOR ELEVATOR - DETENTION SECURITY AREA,I did say so before!,4,i did say so before,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1811,han solo,INT. DETENTION AREA,Look out! He's loose!,4,look out hes loose,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1812,han solo,INT. DETENTION AREA,Go get him!,4,go get him,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1813,han solo,INT. DETENTION AREA,We've got to find out which cell this princess of yours is in. Here it is... cell twenty-one-eight-seven. You go get her. I'll hold them here.,4,weve got to find out which cell this princess of yours is in here it is cell twentyoneeightseven you go get her ill hold them here,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1814,han solo,INT. DETENTION AREA,(sounding official) Everything is under control. Situation normal.,4,sounding official everything is under control situation normal,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1815,han solo,INT. DETENTION AREA,"(getting nervous) Uh... had a slight weapons malfunction. But, uh, everything's perfectly all right now. We're fine. We're all fine here, now, thank you. How are you?",4,getting nervous uh had a slight weapons malfunction but uh everythings perfectly all right now were fine were all fine here now thank you how are you,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1816,han solo,INT. DETENTION AREA,"Uh, uh, negative. We had a reactor leak here now. Give us a few minutes to lock it down. Large leak... very dangerous.",4,uh uh negative we had a reactor leak here now give us a few minutes to lock it down large leak very dangerous,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1817,han solo,INT. DETENTION AREA,Boring conversation anyway. (yelling down the hall) Luke! We're going to have company!,4,boring conversation anyway yelling down the hall luke were going to have company,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1818,han solo,INT. DEATH STAR - DETENTION AREA - HALLWAY,Chewie!,4,chewie,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1819,han solo,INT. DEATH STAR - DETENTION AREA - HALLWAY,Get behind me! Get behind me!,4,get behind me get behind me,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
1820,han solo,INT. DEATH STAR - DETENTION AREA - HALLWAY,Can't get out that way.,4,cant get out that way,2,han solo,Human (Corellian),White Worms,Male,He/him,"Brown,",Light,Corellia,"34 ABY,",1.8 meters,Hazel-green,,80 kilograms,Rey (protégée),"32 BBY, Corellia",Solo family,Ovan,han solo,2.0
